		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
111101010  105   98   94   87   89   93   85  100  3.648045 0.887401 SUCCESS 137
111101100  104   88   96   99  107   96   94  105  4.510339 0.808398 SUCCESS 138
111101110   99   91  108  103   93  100  103   96  4.167606 0.841694 SUCCESS 139
111110000  105   90  105   88   95   98   89  109  5.771350 0.672826 SUCCESS 140
111110010   81  108   82  100   93   84   86   98  8.263674 0.408147 SUCCESS 141
111110100   86  105   87  109  100   82   85   90  8.196766 0.414489 SUCCESS 142
111110110   94   89   89   81  105   85  102   93  5.553899 0.697061 SUCCESS 143
111111000  119   87  122   90   96  100   87  106 17.878972 0.022152 SUCCESS 144
111111010   93  108   91  104  103   85  100   97  5.217652 0.734080 SUCCESS 145
111111100  112   91  118   98   80  100   93  105 13.350391 0.100349 SUCCESS 146
111111110  106   97  107   91   81   79   90  106  9.633582 0.291691 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 94.671875	M = 48480	N = 8	m = 9	n = 387840
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001  104   73   85   92  104   95   85   96  9.173760 0.327851 SUCCESS   0
000000011   99   82  105   89   99   91   94   85  4.854096 0.773051 SUCCESS   1
000000101   81   91   80   92   96   97   84   89  6.292619 0.614491 SUCCESS   2
000000111  108   77   99  101  104   86   82   98  9.641092 0.291125 SUCCESS   3
000001001   90   91   86   88  110   92   98   98  4.579978 0.801379 SUCCESS   4
000001011   78   95   87   91   86  108   91   89  7.088346 0.527132 SUCCESS   5
000001101   78  112   94   89   86   91  107   92  9.379605 0.311291 SUCCESS   6
000001111   98   70  104   88   90   96   86  106 10.688066 0.220008 SUCCESS   7
000010001   97   93  116  105   99   85   95  100  7.761864 0.457071 SUCCESS   8
000010011   93   76   89   82   96  101   84   88  8.131565 0.420725 SUCCESS   9
000010101   91  107   86  105   95   89  102  100  5.043555 0.752911 SUCCESS  10
000010111   84  108   77   93   99  100   76   88 11.436002 0.178197 SUCCESS  11
000011001   91  104   83   99   95   90   93  108  5.001225 0.757445 SUCCESS  12
